Noise,Beta,Window,T,PSNR
5,0.95,5,0.5,82.5550209217
5,0.95,5,0.5,84.1369087078
5,0.95,5,0.5,83.6172913032
5,0.95,5,0.525,83.7222376475
5,0.95,5,0.525,83.4672101844
5,0.95,5,0.525,85.0559586208
5,0.95,5,0.525,83.0602365308
5,0.95,5,0.525,79.9129309781
5,0.95,7,0.475,84.8408580178
5,0.95,7,0.475,84.8097273575
5,0.95,7,0.475,87.0475969205
5,0.95,7,0.475,82.5763408454
5,0.95,7,0.475,84.0734292162
5,0.95,7,0.5,83.7011023818
5,0.95,7,0.5,83.6479040152
5,0.95,7,0.5,85.4659430413
5,0.95,7,0.5,84.3242148588
5,0.95,7,0.5,83.0424207938
5,0.95,7,0.525,83.6706076347
5,0.95,7,0.525,80.2800233987
5,0.95,7,0.525,83.3155278603
5,0.95,7,0.525,88.2133061655
5,0.95,7,0.525,85.4095440429
5,0.95,9,0.475,78.6175658131
5,0.95,9,0.475,82.4548391043
5,0.95,9,0.475,86.9266867366
5,0.95,9,0.475,82.6904658745
5,0.95,9,0.475,81.9878793257
5,0.95,9,0.5,80.4503126973
5,0.95,9,0.5,85.3851047911
5,0.95,9,0.5,86.4475980551
5,0.95,9,0.5,81.3381492119
5,0.95,9,0.5,81.6045747226
5,0.95,9,0.525,81.3439754882
5,0.95,9,0.525,85.9002732783
5,0.95,9,0.525,83.0774211375
5,0.95,9,0.525,82.5485440498
5,0.95,9,0.525,83.4714040203
5,0.975,3,0.475,82.3001755522
5,0.975,3,0.475,80.7541411576
5,0.975,3,0.475,84.0335120717
5,0.975,3,0.475,82.7533662535
5,0.975,3,0.475,84.1548621712
5,0.975,3,0.5,79.7045665003
5,0.975,3,0.5,80.7440445162
5,0.975,3,0.5,82.4918627141
5,0.975,3,0.5,79.9709923771
5,0.975,3,0.5,80.0685288742
5,0.975,3,0.525,82.4794011123
5,0.975,3,0.525,78.7864349481
5,0.975,3,0.525,81.8491907105
5,0.975,3,0.525,83.9679078823
5,0.975,3,0.525,83.4984787529
5,0.975,5,0.475,85.6652950911
5,0.975,5,0.475,85.2470778436
5,0.975,5,0.475,82.0570403111
5,0.975,5,0.475,79.4794438285
5,0.975,5,0.475,82.8125435217
5,0.975,5,0.5,84.0228172403
5,0.975,5,0.5,81.4771605031
5,0.975,5,0.5,85.1991785654
5,0.975,5,0.5,84.5883578091
5,0.975,5,0.5,84.5403303799
5,0.975,5,0.525,85.0494942073
5,0.975,5,0.525,82.3965887589
5,0.975,5,0.525,84.4396572366
5,0.975,5,0.525,85.6111007932
5,0.975,5,0.525,87.8080679875
5,0.975,7,0.475,84.5587265795
5,0.975,7,0.475,82.9196605648
5,0.975,7,0.475,82.2752177917
5,0.975,7,0.475,84.0284744806
5,0.975,7,0.475,81.1382949999
5,0.975,7,0.5,81.9169458793
5,0.975,7,0.5,82.8273892992
5,0.975,7,0.5,86.9841655749
5,0.975,7,0.5,85.1324546721
5,0.975,7,0.5,85.4780747872
5,0.975,7,0.525,85.2612388391
5,0.975,7,0.525,85.3413721673
5,0.975,7,0.525,84.8383973962
5,0.975,7,0.525,84.7772818261
5,0.975,7,0.525,87.8550816562
5,0.975,9,0.475,82.5077428518
5,0.975,9,0.475,85.0465552996
5,0.975,9,0.475,86.8878505743
5,0.975,9,0.475,86.8698054811
5,0.975,9,0.475,84.4868072322
5,0.975,9,0.5,88.2837950348
5,0.975,9,0.5,84.8967351557
5,0.975,9,0.5,84.5827648518
5,0.975,9,0.5,84.9824050048
5,0.975,9,0.5,83.7730575624
5,0.975,9,0.525,84.0945111637
5,0.975,9,0.525,81.5533297225
5,0.975,9,0.525,82.5043977849
5,0.975,9,0.525,86.6603567741
5,0.975,9,0.525,84.4137513086
5,1.0,3,0.475,81.9576743868
5,1.0,3,0.475,81.0617135757
5,1.0,3,0.475,83.1580505589
5,1.0,3,0.475,79.4161915877
5,1.0,3,0.475,83.1013799268
5,1.0,3,0.5,83.7663105886
5,1.0,3,0.5,78.9509023725
5,1.0,3,0.5,83.0933690463
5,1.0,3,0.5,82.5604790193
5,1.0,3,0.5,80.1033911864
5,1.0,3,0.525,81.121169174
5,1.0,3,0.525,80.0349482352
5,1.0,3,0.525,85.4131025794
5,1.0,3,0.525,86.4828646525
5,1.0,3,0.525,81.5229347438
5,1.0,5,0.475,83.1104657466
5,1.0,5,0.475,85.7332916416
5,1.0,5,0.475,79.9917532618
5,1.0,5,0.475,84.7574644911
5,1.0,5,0.475,85.1453055369
5,1.0,5,0.5,81.9128313526
5,1.0,5,0.5,83.3113611947
5,1.0,5,0.5,84.8294016101
5,1.0,5,0.5,80.9511739782
5,1.0,5,0.5,87.0340547143
5,1.0,5,0.525,84.6695637001
5,1.0,5,0.525,82.5690002092
5,1.0,5,0.525,85.9832298241
5,1.0,5,0.525,85.0419333946
5,1.0,5,0.525,81.6300713669
5,1.0,7,0.475,85.5227168558
5,1.0,7,0.475,88.0739060701
5,1.0,7,0.475,85.2659662586
5,1.0,7,0.475,82.9280473455
5,1.0,7,0.475,87.6873318422
5,1.0,7,0.5,80.1963300776
5,1.0,7,0.5,83.6874398008
5,1.0,7,0.5,79.1195142847
5,1.0,7,0.5,90.0065491645
5,1.0,7,0.5,85.810601278
5,1.0,7,0.525,81.649072292
5,1.0,7,0.525,79.9250267591
5,1.0,7,0.525,80.758150731
5,1.0,7,0.525,82.4825634399
5,1.0,7,0.525,85.3900029206
5,1.0,9,0.475,82.6959335822
5,1.0,9,0.475,84.9707713376
5,1.0,9,0.475,85.2459699821
5,1.0,9,0.475,80.1339699375
5,1.0,9,0.475,84.3685941318
5,1.0,9,0.5,82.0608177028
5,1.0,9,0.5,86.0551579671
5,1.0,9,0.5,85.7867131737
5,1.0,9,0.5,83.3244621895
5,1.0,9,0.5,81.6143283287
5,1.0,9,0.525,82.6775895948
5,1.0,9,0.525,80.9173104075
5,1.0,9,0.525,89.2426083013
5,1.0,9,0.525,84.3244776164
5,1.0,9,0.525,84.7968244852
1,0.5,7,0.75,112.002163764
1,0.5,7,0.75,107.305618719
1,0.5,7,0.75,109.322375935
1,0.5,7,0.75,110.300809177
1,0.5,7,0.75,113.335892553
1,0.5,7,0.75,109.365154823
1,0.5,7,0.75,109.315009694
1,0.5,7,0.75,111.162163528
1,0.5,7,0.75,108.190622778
1,0.5,7,0.75,111.181387107
5,0.5,7,0.75,86.590305996
5,0.5,7,0.75,89.1266774474
5,0.5,7,0.75,89.8176388123
5,0.5,7,0.75,86.1338178729
5,0.5,7,0.75,85.7476928772
5,0.5,7,0.75,86.8137418362
5,0.5,7,0.75,88.9279408399
5,0.5,7,0.75,85.5967527734
5,0.5,7,0.75,87.2060938412
5,0.5,7,0.75,83.6937042791
10,0.5,7,0.75,73.9784204224
10,0.5,7,0.75,74.4063848962
10,0.5,7,0.75,75.5696196161
10,0.5,7,0.75,68.3810856932
10,0.5,7,0.75,73.166850548
10,0.5,7,0.75,71.241118055
10,0.5,7,0.75,72.5104193175
10,0.5,7,0.75,72.3586628506
10,0.5,7,0.75,67.3964405145
10,0.5,7,0.75,72.339126352
20,0.5,7,0.75,60.6294977767
20,0.5,7,0.75,56.6464486388
20,0.5,7,0.75,57.2209222688
20,0.5,7,0.75,60.443045153
20,0.5,7,0.75,59.5490467501
20,0.5,7,0.75,58.7796759003
20,0.5,7,0.75,56.4927729689
20,0.5,7,0.75,57.8827475029
20,0.5,7,0.75,54.5247738503
20,0.5,7,0.75,54.6698444482
30,0.5,7,0.75,60.948578701
30,0.5,7,0.75,55.1407973873
30,0.5,7,0.75,51.0018034448
30,0.5,7,0.75,52.4304053198
30,0.5,7,0.75,54.4222882059
30,0.5,7,0.75,56.7404404414
30,0.5,7,0.75,57.7641393119
30,0.5,7,0.75,51.2221868884
30,0.5,7,0.75,52.578900489
30,0.5,7,0.75,51.9530339343
